# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
exon-XM_023776941.1-1	GENE_exon-XM_023776941.1-1	rna-XM_023776941.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023776942.1-1	GENE_exon-XM_023776942.1-1	rna-XM_023776942.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023776943.1-1	GENE_exon-XM_023776943.1-1	rna-XM_023776943.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023776944.1-1	GENE_exon-XM_023776944.1-1	rna-XM_023776944.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023776957.1-1	GENE_exon-XM_023776957.1-1	rna-XM_023776957.1	protein_coding	0	10	23	230	0	0	2	3	2	0	0	108	0	25	18	0	0	0	0	0	0	0	0	0	0	10	95
exon-XM_023776989.1-1	GENE_exon-XM_023776989.1-1	rna-XM_023776989.1	protein_coding	1	22	54	237	3	0	0	0	0	1	0	77	0	0	53	0	0	0	0	0	0	0	1	0	0	22	157
exon-XM_023776990.1-1	GENE_exon-XM_023776990.1-1	rna-XM_023776990.1	protein_coding	0	14	28	261	5	0	0	0	0	1	0	94	0	6	27	0	0	0	0	2	0	0	0	0	0	13	157
exon-XM_023776992.1-1	GENE_exon-XM_023776992.1-1	rna-XM_023776992.1	protein_coding	2	18	6	307	2	1	10	0	0	0	0	143	2	9	6	0	0	0	0	0	2	0	0	0	0	17	143
exon-XM_023776993.1-1	GENE_exon-XM_023776993.1-1	rna-XM_023776993.1	protein_coding	2	18	5	304	0	2	18	0	0	0	0	134	2	25	5	0	0	0	0	0	2	0	0	0	0	16	127
exon-XM_023776994.1-1	GENE_exon-XM_023776994.1-1	rna-XM_023776994.1	protein_coding	1	39	1	402	0	2	7	0	0	0	0	100	0	134	1	0	0	0	1	9	0	0	0	0	0	29	170
exon-XM_023776995.1-1	GENE_exon-XM_023776995.1-1	rna-XM_023776995.1	protein_coding	1	38	1	347	0	1	11	0	0	0	0	100	0	92	1	0	0	0	1	9	0	0	0	0	0	29	153
exon-XM_023776996.1-1	GENE_exon-XM_023776996.1-1	rna-XM_023776996.1	protein_coding	1	39	1	402	0	2	7	0	0	0	0	100	0	134	1	0	0	0	1	9	0	0	0	0	0	29	170
exon-XM_023776997.1-1	GENE_exon-XM_023776997.1-1	rna-XM_023776997.1	protein_coding	1	39	1	402	0	2	7	0	0	0	0	100	0	134	1	0	0	0	1	9	0	0	0	0	0	29	170
exon-XM_023777036.1-1	GENE_exon-XM_023777036.1-1	rna-XM_023777036.1	protein_coding	1	7	9	357	8	0	18	0	0	1	0	121	1	31	8	0	0	0	0	1	0	0	0	0	0	7	179
exon-XM_023777043.1-1	GENE_exon-XM_023777043.1-1	rna-XM_023777043.1	protein_coding	0	15	1	244	2	0	3	0	0	0	0	88	0	16	1	0	0	0	0	3	0	0	0	0	0	12	138
exon-XM_023777071.1-1	GENE_exon-XM_023777071.1-1	rna-XM_023777071.1	protein_coding	0	12	2	322	4	0	4	0	0	0	0	106	0	71	2	0	0	0	0	0	0	0	0	0	0	12	137
exon-XM_023777086.1-1	GENE_exon-XM_023777086.1-1	rna-XM_023777086.1	protein_coding	0	6	0	131	1	1	6	0	0	0	0	44	0	22	0	0	0	0	0	1	0	0	0	0	0	4	59
exon-XM_023777123.1-1	GENE_exon-XM_023777123.1-1	rna-XM_023777123.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XM_023777136.1-1	GENE_exon-XM_023777136.1-1	rna-XM_023777136.1	protein_coding	5	64	8	471	9	0	6	0	0	0	0	141	1	187	8	0	0	0	4	29	0	0	0	1	0	40	156
exon-XM_023777144.1-1	GENE_exon-XM_023777144.1-1	rna-XM_023777144.1	protein_coding	0	16	6	328	3	1	14	0	0	0	0	146	0	28	6	0	0	0	0	3	0	0	0	0	0	12	140
exon-XM_023777145.1-1	GENE_exon-XM_023777145.1-1	rna-XM_023777145.1	protein_coding	0	11	4	303	3	0	0	0	0	0	0	146	0	28	4	0	0	0	0	3	0	0	0	0	0	8	129
exon-XM_023777154.1-1	GENE_exon-XM_023777154.1-1	rna-XM_023777154.1	protein_coding	0	13	3	255	5	0	1	1	0	0	0	121	0	27	2	0	0	0	0	2	0	0	0	0	0	13	101
exon-XM_023777155.1-1	GENE_exon-XM_023777155.1-1	rna-XM_023777155.1	protein_coding	0	13	3	256	16	0	1	1	0	0	0	106	0	32	2	0	0	0	0	2	0	0	0	0	0	13	101
exon-XM_023777241.1-1	GENE_exon-XM_023777241.1-1	rna-XM_023777241.1	protein_coding	1	6	2	349	0	0	0	0	0	0	0	165	1	8	2	0	0	0	0	5	0	0	0	0	0	2	180
exon-XM_023777273.1-1	GENE_exon-XM_023777273.1-1	rna-XM_023777273.1	protein_coding	0	19	11	286	4	4	16	0	0	0	0	130	0	16	11	0	0	0	0	2	0	0	0	0	0	13	122
exon-XM_023777274.1-1	GENE_exon-XM_023777274.1-1	rna-XM_023777274.1	protein_coding	0	15	11	289	4	0	1	0	0	0	0	130	0	42	11	0	0	0	0	2	0	0	0	0	0	13	114
exon-XM_023777316.1-1	GENE_exon-XM_023777316.1-1	rna-XM_023777316.1	protein_coding	1	4	12	268	0	0	0	0	0	0	0	140	1	0	12	0	0	0	0	0	0	0	0	0	0	4	128
exon-XM_023777343.1-1	GENE_exon-XM_023777343.1-1	rna-XM_023777343.1	protein_coding	0	11	6	387	5	0	5	0	0	0	0	189	0	35	6	0	0	0	0	3	0	0	0	0	0	9	155
exon-XM_023777344.1-1	GENE_exon-XM_023777344.1-1	rna-XM_023777344.1	protein_coding	0	8	4	381	0	0	5	0	0	0	0	194	0	28	4	0	0	0	0	2	0	0	0	0	0	7	155
exon-XM_023777399.1-1	GENE_exon-XM_023777399.1-1	rna-XM_023777399.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023777451.1-1	GENE_exon-XM_023777451.1-1	rna-XM_023777451.1	protein_coding	0	9	6	295	5	1	8	0	0	0	0	94	0	46	6	0	0	0	0	3	0	0	0	0	0	5	145
exon-XM_023777452.1-1	GENE_exon-XM_023777452.1-1	rna-XM_023777452.1	protein_coding	0	17	1	209	4	1	5	0	0	0	0	74	0	56	1	0	0	0	0	7	0	1	0	0	0	10	75
exon-XM_023777458.1-1	GENE_exon-XM_023777458.1-1	rna-XM_023777458.1	protein_coding	1	9	3	302	1	1	3	0	0	0	0	118	0	51	3	0	0	1	0	5	0	0	0	0	0	3	135
exon-XM_023777464.1-1	GENE_exon-XM_023777464.1-1	rna-XM_023777464.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023777465.1-1	GENE_exon-XM_023777465.1-1	rna-XM_023777465.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XM_023777497.1-1	GENE_exon-XM_023777497.1-1	rna-XM_023777497.1	protein_coding	1	13	11	314	0	0	2	0	0	0	0	192	0	8	11	0	0	0	1	0	0	0	0	0	0	13	113
exon-XM_023777498.1-1	GENE_exon-XM_023777498.1-1	rna-XM_023777498.1	protein_coding	0	18	2	335	6	0	10	0	0	0	0	103	0	39	2	0	0	0	0	6	0	0	0	0	0	13	181
exon-XM_023777499.1-1	GENE_exon-XM_023777499.1-1	rna-XM_023777499.1	protein_coding	0	18	2	335	6	0	11	0	0	0	0	103	0	38	2	0	0	0	0	6	0	0	0	0	0	13	181
exon-XM_023777522.1-1	GENE_exon-XM_023777522.1-1	rna-XM_023777522.1	protein_coding	1	25	3	282	6	1	9	0	0	0	0	70	0	36	3	0	0	0	1	5	0	0	0	0	0	19	167
exon-XM_023777523.1-1	GENE_exon-XM_023777523.1-1	rna-XM_023777523.1	protein_coding	1	24	3	281	6	1	9	0	0	0	0	70	0	36	3	0	0	0	1	4	0	0	0	0	0	19	165
exon-XM_023777557.1-1	GENE_exon-XM_023777557.1-1	rna-XM_023777557.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023778380.1-1	GENE_exon-XM_023778380.1-1	rna-XM_023778380.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XM_023778628.1-1	GENE_exon-XM_023778628.1-1	rna-XM_023778628.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_023778637.1-1	GENE_exon-XM_023778637.1-1	rna-XM_023778637.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XM_023779069.1-1	GENE_exon-XM_023779069.1-1	rna-XM_023779069.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023779070.1-1	GENE_exon-XM_023779070.1-1	rna-XM_023779070.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
exon-XM_023779153.1-1	GENE_exon-XM_023779153.1-1	rna-XM_023779153.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_023779778.1-1	GENE_exon-XM_023779778.1-1	rna-XM_023779778.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023779779.1-1	GENE_exon-XM_023779779.1-1	rna-XM_023779779.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023779989.1-1	GENE_exon-XM_023779989.1-1	rna-XM_023779989.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_023779990.1-1	GENE_exon-XM_023779990.1-1	rna-XM_023779990.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_023780018.1-1	GENE_exon-XM_023780018.1-1	rna-XM_023780018.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023780019.1-1	GENE_exon-XM_023780019.1-1	rna-XM_023780019.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023780116.1-1	GENE_exon-XM_023780116.1-1	rna-XM_023780116.1	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
exon-XM_023780117.1-1	GENE_exon-XM_023780117.1-1	rna-XM_023780117.1	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
exon-XM_023780118.1-1	GENE_exon-XM_023780118.1-1	rna-XM_023780118.1	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
exon-XM_023780119.1-1	GENE_exon-XM_023780119.1-1	rna-XM_023780119.1	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
exon-XM_023780120.1-1	GENE_exon-XM_023780120.1-1	rna-XM_023780120.1	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
exon-XM_023780492.1-1	GENE_exon-XM_023780492.1-1	rna-XM_023780492.1	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023781871.1-1	GENE_exon-XM_023781871.1-1	rna-XM_023781871.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023781872.1-1	GENE_exon-XM_023781872.1-1	rna-XM_023781872.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023781873.1-1	GENE_exon-XM_023781873.1-1	rna-XM_023781873.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023781907.1-1	GENE_exon-XM_023781907.1-1	rna-XM_023781907.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_023781908.1-1	GENE_exon-XM_023781908.1-1	rna-XM_023781908.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_023781909.1-1	GENE_exon-XM_023781909.1-1	rna-XM_023781909.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_023781910.1-1	GENE_exon-XM_023781910.1-1	rna-XM_023781910.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_023781911.1-1	GENE_exon-XM_023781911.1-1	rna-XM_023781911.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_023782274.1-1	GENE_exon-XM_023782274.1-1	rna-XM_023782274.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XM_023782275.1-1	GENE_exon-XM_023782275.1-1	rna-XM_023782275.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XM_023782317.1-1	GENE_exon-XM_023782317.1-1	rna-XM_023782317.1	protein_coding	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
exon-XM_023782318.1-1	GENE_exon-XM_023782318.1-1	rna-XM_023782318.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023782330.1-1	GENE_exon-XM_023782330.1-1	rna-XM_023782330.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023782984.1-1	GENE_exon-XM_023782984.1-1	rna-XM_023782984.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023782985.1-1	GENE_exon-XM_023782985.1-1	rna-XM_023782985.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023782986.1-1	GENE_exon-XM_023782986.1-1	rna-XM_023782986.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023783228.1-1	GENE_exon-XM_023783228.1-1	rna-XM_023783228.1	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
exon-XM_023784558.1-1	GENE_exon-XM_023784558.1-1	rna-XM_023784558.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
exon-XM_023784852.1-1	GENE_exon-XM_023784852.1-1	rna-XM_023784852.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023784975.1-1	GENE_exon-XM_023784975.1-1	rna-XM_023784975.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_023785047.1-1	GENE_exon-XM_023785047.1-1	rna-XM_023785047.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
exon-XM_023785048.1-1	GENE_exon-XM_023785048.1-1	rna-XM_023785048.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
exon-XM_023785455.1-1	GENE_exon-XM_023785455.1-1	rna-XM_023785455.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
exon-XM_023785457.1-1	GENE_exon-XM_023785457.1-1	rna-XM_023785457.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XM_023785854.1-1	GENE_exon-XM_023785854.1-1	rna-XM_023785854.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
exon-XM_023785855.1-1	GENE_exon-XM_023785855.1-1	rna-XM_023785855.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
exon-XM_023786264.1-1	GENE_exon-XM_023786264.1-1	rna-XM_023786264.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XM_023786299.1-1	GENE_exon-XM_023786299.1-1	rna-XM_023786299.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_023786300.1-1	GENE_exon-XM_023786300.1-1	rna-XM_023786300.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_023786347.1-1	GENE_exon-XM_023786347.1-1	rna-XM_023786347.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
exon-XM_023786348.1-1	GENE_exon-XM_023786348.1-1	rna-XM_023786348.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
exon-XM_023786872.1-1	GENE_exon-XM_023786872.1-1	rna-XM_023786872.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_023788620.1-1	GENE_exon-XM_023788620.1-1	rna-XM_023788620.1	protein_coding	0	22	2	357	0	0	0	0	0	0	0	149	0	89	2	0	0	0	0	6	0	0	0	0	0	16	125
exon-XM_023788621.1-1	GENE_exon-XM_023788621.1-1	rna-XM_023788621.1	protein_coding	0	8	1	260	1	1	6	0	0	0	0	103	0	5	1	0	0	0	0	0	0	0	0	0	0	7	145
exon-XM_023788693.1-1	GENE_exon-XM_023788693.1-1	rna-XM_023788693.1	protein_coding	0	9	4	320	8	0	2	0	0	0	0	162	0	29	4	0	0	0	0	2	0	0	0	0	0	7	121
exon-XM_023788694.1-1	GENE_exon-XM_023788694.1-1	rna-XM_023788694.1	protein_coding	0	5	8	249	2	0	2	0	0	0	0	51	0	22	8	0	0	0	0	2	0	0	0	0	0	3	174
exon-XM_023788832.1-1	GENE_exon-XM_023788832.1-1	rna-XM_023788832.1	protein_coding	0	9	9	344	9	1	9	0	1	0	0	154	0	21	8	0	0	0	0	1	0	0	0	0	0	7	152
exon-XM_023788833.1-1	GENE_exon-XM_023788833.1-1	rna-XM_023788833.1	protein_coding	0	9	9	344	9	1	9	0	1	0	0	154	0	21	8	0	0	0	0	1	0	0	0	0	0	7	152
exon-XM_023788885.1-1	GENE_exon-XM_023788885.1-1	rna-XM_023788885.1	protein_coding	6	30	35	447	10	2	12	0	0	0	0	168	6	74	35	0	0	0	4	7	0	0	0	0	0	25	190
exon-XM_023788887.1-1	GENE_exon-XM_023788887.1-1	rna-XM_023788887.1	protein_coding	1	17	4	372	4	0	5	0	0	0	0	172	1	48	4	0	0	0	0	2	0	0	0	0	0	15	144
exon-XM_023788888.1-1	GENE_exon-XM_023788888.1-1	rna-XM_023788888.1	protein_coding	1	18	4	376	4	0	4	0	0	0	0	172	1	51	4	0	0	0	0	3	0	0	0	0	0	15	147
exon-XM_023788889.1-1	GENE_exon-XM_023788889.1-1	rna-XM_023788889.1	protein_coding	1	14	4	294	4	0	1	0	0	0	0	172	1	17	4	0	0	0	0	1	0	0	0	0	0	13	101
exon-XM_023788898.1-1	GENE_exon-XM_023788898.1-1	rna-XM_023788898.1	protein_coding	0	7	9	282	4	1	3	0	0	0	0	108	0	34	9	0	0	0	0	2	0	0	0	0	0	4	135
exon-XM_023788899.1-1	GENE_exon-XM_023788899.1-1	rna-XM_023788899.1	protein_coding	0	3	3	269	4	0	0	0	0	0	0	108	0	17	3	0	0	0	0	1	0	0	0	0	0	2	141
exon-XM_023788998.1-1	GENE_exon-XM_023788998.1-1	rna-XM_023788998.1	protein_coding	0	7	2	308	7	1	3	0	0	0	0	147	0	22	2	0	0	0	0	3	0	0	0	0	0	3	132
exon-XM_023789118.1-1	GENE_exon-XM_023789118.1-1	rna-XM_023789118.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023789119.1-1	GENE_exon-XM_023789119.1-1	rna-XM_023789119.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023789120.1-1	GENE_exon-XM_023789120.1-1	rna-XM_023789120.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023789192.1-1	GENE_exon-XM_023789192.1-1	rna-XM_023789192.1	protein_coding	1	12	8	272	5	0	0	0	0	0	0	117	0	5	8	0	0	1	0	0	0	0	0	0	0	12	146
exon-XM_023789193.1-1	GENE_exon-XM_023789193.1-1	rna-XM_023789193.1	protein_coding	0	13	8	273	6	0	0	0	0	0	0	117	0	4	8	0	0	0	0	1	0	0	0	0	0	12	146
exon-XM_023789194.1-1	GENE_exon-XM_023789194.1-1	rna-XM_023789194.1	protein_coding	1	8	13	291	6	0	0	0	0	0	0	154	0	3	13	0	0	0	0	1	0	0	0	1	0	7	129
exon-XM_023789197.1-1	GENE_exon-XM_023789197.1-1	rna-XM_023789197.1	protein_coding	0	13	4	270	21	0	5	0	0	0	0	129	0	32	4	0	0	0	0	3	0	0	0	0	0	10	86
exon-XM_023789198.1-1	GENE_exon-XM_023789198.1-1	rna-XM_023789198.1	protein_coding	0	11	2	231	2	2	7	0	0	0	0	141	0	21	2	0	0	0	0	0	0	0	0	0	0	9	60
exon-XM_023789199.1-1	GENE_exon-XM_023789199.1-1	rna-XM_023789199.1	protein_coding	0	11	2	231	2	2	7	0	0	0	0	141	0	21	2	0	0	0	0	0	0	0	0	0	0	9	60
exon-XM_023789214.1-1	GENE_exon-XM_023789214.1-1	rna-XM_023789214.1	protein_coding	2	10	8	325	16	4	15	0	0	0	0	166	2	3	8	0	0	0	0	1	0	0	0	0	0	5	126
exon-XM_023789222.1-1	GENE_exon-XM_023789222.1-1	rna-XM_023789222.1	protein_coding	1	8	2	258	11	0	0	0	0	0	0	95	0	30	2	0	0	0	1	2	0	0	0	0	0	7	124
exon-XM_023789223.1-1	GENE_exon-XM_023789223.1-1	rna-XM_023789223.1	protein_coding	0	8	3	258	11	0	0	0	0	0	0	95	0	29	3	0	0	0	0	2	0	0	0	0	0	7	124
exon-XM_023789229.1-1	GENE_exon-XM_023789229.1-1	rna-XM_023789229.1	protein_coding	0	4	3	332	15	0	3	0	0	0	0	179	0	31	3	0	0	0	0	1	0	0	0	0	0	3	105
exon-XM_023789230.1-1	GENE_exon-XM_023789230.1-1	rna-XM_023789230.1	protein_coding	0	7	10	352	10	0	3	1	1	0	0	143	0	16	8	0	0	0	0	0	0	0	0	0	0	7	180
exon-XM_023789231.1-1	GENE_exon-XM_023789231.1-1	rna-XM_023789231.1	protein_coding	0	7	10	352	14	0	3	1	1	0	0	143	0	12	8	0	0	0	0	0	0	0	0	0	0	7	180
exon-XM_023789232.1-1	GENE_exon-XM_023789232.1-1	rna-XM_023789232.1	protein_coding	0	8	10	352	11	0	3	1	1	0	0	143	0	15	8	0	0	0	0	1	0	0	0	0	0	7	180
exon-XM_023789233.1-1	GENE_exon-XM_023789233.1-1	rna-XM_023789233.1	protein_coding	0	7	10	352	9	0	3	1	1	0	0	143	0	17	8	0	0	0	0	0	0	0	0	0	0	7	180
exon-XM_023789234.1-1	GENE_exon-XM_023789234.1-1	rna-XM_023789234.1	protein_coding	0	7	10	352	9	0	3	1	1	0	0	143	0	17	8	0	0	0	0	0	0	0	0	0	0	7	180
exon-XM_023789235.1-1	GENE_exon-XM_023789235.1-1	rna-XM_023789235.1	protein_coding	0	7	10	352	9	0	3	1	1	0	0	143	0	17	8	0	0	0	0	0	0	0	0	0	0	7	180
exon-XM_023789236.1-1	GENE_exon-XM_023789236.1-1	rna-XM_023789236.1	protein_coding	0	7	10	352	9	0	3	1	1	0	0	143	0	17	8	0	0	0	0	0	0	0	0	0	0	7	180
exon-XM_023789237.1-1	GENE_exon-XM_023789237.1-1	rna-XM_023789237.1	protein_coding	0	7	10	352	9	0	3	1	1	0	0	143	0	17	8	0	0	0	0	0	0	0	0	0	0	7	180
exon-XM_023789243.1-1	GENE_exon-XM_023789243.1-1	rna-XM_023789243.1	protein_coding	0	13	3	203	4	1	17	0	0	0	0	80	0	9	3	0	0	0	0	0	0	0	0	0	0	12	93
exon-XM_023789244.1-1	GENE_exon-XM_023789244.1-1	rna-XM_023789244.1	protein_coding	0	4	0	197	1	3	13	0	0	0	0	105	0	4	0	0	0	0	0	1	0	0	0	0	0	0	74
exon-XM_023789251.1-1	GENE_exon-XM_023789251.1-1	rna-XM_023789251.1	protein_coding	0	22	6	250	5	2	6	0	0	0	0	82	0	73	6	0	0	0	0	7	0	0	0	0	0	13	89
exon-XM_023789252.1-1	GENE_exon-XM_023789252.1-1	rna-XM_023789252.1	protein_coding	1	27	24	397	14	2	8	0	0	0	0	123	0	70	24	0	0	0	1	7	0	0	0	0	0	18	190
exon-XM_023789253.1-1	GENE_exon-XM_023789253.1-1	rna-XM_023789253.1	protein_coding	0	14	13	154	2	0	3	0	0	1	0	85	0	10	12	0	1	0	0	1	0	0	0	0	0	13	54
